Solution_ID,Iteration,Reward,Method,Timestamp
68,68,1.0,Simulated Annealing,2025-07-28_13-07-55
69,69,1.0,Simulated Annealing,2025-07-28_13-07-55
70,70,1.0,Simulated Annealing,2025-07-28_13-07-55
71,71,1.0,Simulated Annealing,2025-07-28_13-07-55
72,72,1.0,Simulated Annealing,2025-07-28_13-07-55
73,73,1.0,Simulated Annealing,2025-07-28_13-07-55
74,74,1.0,Simulated Annealing,2025-07-28_13-07-55
75,75,1.0,Simulated Annealing,2025-07-28_13-07-55
76,76,1.0,Simulated Annealing,2025-07-28_13-07-55
77,77,1.0,Simulated Annealing,2025-07-28_13-07-55
78,78,1.0,Simulated Annealing,2025-07-28_13-07-55
79,79,1.0,Simulated Annealing,2025-07-28_13-07-55
80,80,1.0,Simulated Annealing,2025-07-28_13-07-55
81,81,1.0,Simulated Annealing,2025-07-28_13-07-55
82,82,1.0,Simulated Annealing,2025-07-28_13-07-55
83,83,1.0,Simulated Annealing,2025-07-28_13-07-55
84,84,1.0,Simulated Annealing,2025-07-28_13-07-55
85,85,1.0,Simulated Annealing,2025-07-28_13-07-55
86,86,1.0,Simulated Annealing,2025-07-28_13-07-55
87,87,1.0,Simulated Annealing,2025-07-28_13-07-55
88,88,1.0,Simulated Annealing,2025-07-28_13-07-55
89,89,1.0,Simulated Annealing,2025-07-28_13-07-55
90,90,1.0,Simulated Annealing,2025-07-28_13-07-55
91,91,1.0,Simulated Annealing,2025-07-28_13-07-55
92,92,1.0,Simulated Annealing,2025-07-28_13-07-55
93,93,1.0,Simulated Annealing,2025-07-28_13-07-55
94,94,1.0,Simulated Annealing,2025-07-28_13-07-55
95,95,1.0,Simulated Annealing,2025-07-28_13-07-55
96,96,1.0,Simulated Annealing,2025-07-28_13-07-55
97,97,1.0,Simulated Annealing,2025-07-28_13-07-55
98,98,1.0,Simulated Annealing,2025-07-28_13-07-55
99,99,1.0,Simulated Annealing,2025-07-28_13-07-55
100,100,1.0,Simulated Annealing,2025-07-28_13-07-55
