Solution_ID,Iteration,Reward,Method,Timestamp
1,1,1.0,Simulated Annealing,2025-07-28_13-10-28
2,2,1.0,Simulated Annealing,2025-07-28_13-10-28
3,3,1.0,Simulated Annealing,2025-07-28_13-10-28
4,4,1.0,Simulated Annealing,2025-07-28_13-10-28
5,5,1.0,Simulated Annealing,2025-07-28_13-10-28
6,6,1.0,Simulated Annealing,2025-07-28_13-10-28
7,7,1.0,Simulated Annealing,2025-07-28_13-10-28
8,8,1.0,Simulated Annealing,2025-07-28_13-10-28
9,9,1.0,Simulated Annealing,2025-07-28_13-10-28
10,10,1.0,Simulated Annealing,2025-07-28_13-10-28
11,11,1.0,Simulated Annealing,2025-07-28_13-10-28
12,12,1.0,Simulated Annealing,2025-07-28_13-10-28
13,13,1.0,Simulated Annealing,2025-07-28_13-10-28
14,14,1.0,Simulated Annealing,2025-07-28_13-10-28
15,15,1.0,Simulated Annealing,2025-07-28_13-10-28
16,16,1.0,Simulated Annealing,2025-07-28_13-10-28
17,17,1.0,Simulated Annealing,2025-07-28_13-10-28
18,18,1.0,Simulated Annealing,2025-07-28_13-10-28
19,19,1.0,Simulated Annealing,2025-07-28_13-10-28
20,20,1.0,Simulated Annealing,2025-07-28_13-10-28
21,21,1.0,Simulated Annealing,2025-07-28_13-10-28
22,22,1.0,Simulated Annealing,2025-07-28_13-10-28
23,23,1.0,Simulated Annealing,2025-07-28_13-10-28
24,24,1.0,Simulated Annealing,2025-07-28_13-10-28
25,25,1.0,Simulated Annealing,2025-07-28_13-10-28
26,26,1.0,Simulated Annealing,2025-07-28_13-10-28
27,27,1.0,Simulated Annealing,2025-07-28_13-10-28
28,28,1.0,Simulated Annealing,2025-07-28_13-10-28
29,29,1.0,Simulated Annealing,2025-07-28_13-10-28
30,30,1.0,Simulated Annealing,2025-07-28_13-10-28
31,31,1.0,Simulated Annealing,2025-07-28_13-10-28
32,32,1.0,Simulated Annealing,2025-07-28_13-10-28
33,33,1.0,Simulated Annealing,2025-07-28_13-10-28
34,34,1.0,Simulated Annealing,2025-07-28_13-10-28
35,35,1.0,Simulated Annealing,2025-07-28_13-10-28
36,36,1.0,Simulated Annealing,2025-07-28_13-10-28
37,37,1.0,Simulated Annealing,2025-07-28_13-10-28
38,38,1.0,Simulated Annealing,2025-07-28_13-10-28
39,39,1.0,Simulated Annealing,2025-07-28_13-10-28
40,40,1.0,Simulated Annealing,2025-07-28_13-10-28
41,41,1.0,Simulated Annealing,2025-07-28_13-10-28
42,42,1.0,Simulated Annealing,2025-07-28_13-10-28
43,43,1.0,Simulated Annealing,2025-07-28_13-10-28
44,44,1.0,Simulated Annealing,2025-07-28_13-10-28
45,45,1.0,Simulated Annealing,2025-07-28_13-10-28
46,46,1.0,Simulated Annealing,2025-07-28_13-10-28
47,47,1.0,Simulated Annealing,2025-07-28_13-10-28
48,48,1.0,Simulated Annealing,2025-07-28_13-10-28
49,49,1.0,Simulated Annealing,2025-07-28_13-10-28
50,50,1.0,Simulated Annealing,2025-07-28_13-10-28
51,51,1.0,Simulated Annealing,2025-07-28_13-10-28
52,52,1.0,Simulated Annealing,2025-07-28_13-10-28
53,53,1.0,Simulated Annealing,2025-07-28_13-10-28
54,54,1.0,Simulated Annealing,2025-07-28_13-10-28
55,55,1.0,Simulated Annealing,2025-07-28_13-10-28
56,56,1.0,Simulated Annealing,2025-07-28_13-10-28
57,57,1.0,Simulated Annealing,2025-07-28_13-10-28
58,58,1.0,Simulated Annealing,2025-07-28_13-10-28
59,59,1.0,Simulated Annealing,2025-07-28_13-10-28
60,60,1.0,Simulated Annealing,2025-07-28_13-10-28
61,61,1.0,Simulated Annealing,2025-07-28_13-10-28
62,62,1.0,Simulated Annealing,2025-07-28_13-10-28
63,63,1.0,Simulated Annealing,2025-07-28_13-10-28
64,64,1.0,Simulated Annealing,2025-07-28_13-10-28
65,65,1.0,Simulated Annealing,2025-07-28_13-10-28
66,66,1.0,Simulated Annealing,2025-07-28_13-10-28
67,67,1.0,Simulated Annealing,2025-07-28_13-10-28
68,68,1.0,Simulated Annealing,2025-07-28_13-10-28
69,69,1.0,Simulated Annealing,2025-07-28_13-10-28
70,70,1.0,Simulated Annealing,2025-07-28_13-10-28
71,71,1.0,Simulated Annealing,2025-07-28_13-10-28
72,72,1.0,Simulated Annealing,2025-07-28_13-10-28
73,73,1.0,Simulated Annealing,2025-07-28_13-10-28
74,74,1.0,Simulated Annealing,2025-07-28_13-10-28
75,75,1.0,Simulated Annealing,2025-07-28_13-10-28
76,76,1.0,Simulated Annealing,2025-07-28_13-10-28
77,77,1.0,Simulated Annealing,2025-07-28_13-10-28
78,78,1.0,Simulated Annealing,2025-07-28_13-10-28
79,79,1.0,Simulated Annealing,2025-07-28_13-10-28
80,80,1.0,Simulated Annealing,2025-07-28_13-10-28
81,81,1.0,Simulated Annealing,2025-07-28_13-10-28
82,82,1.0,Simulated Annealing,2025-07-28_13-10-28
83,83,1.0,Simulated Annealing,2025-07-28_13-10-28
84,84,1.0,Simulated Annealing,2025-07-28_13-10-28
85,85,1.0,Simulated Annealing,2025-07-28_13-10-28
86,86,1.0,Simulated Annealing,2025-07-28_13-10-28
87,87,1.0,Simulated Annealing,2025-07-28_13-10-28
88,88,1.0,Simulated Annealing,2025-07-28_13-10-28
89,89,1.0,Simulated Annealing,2025-07-28_13-10-28
90,90,1.0,Simulated Annealing,2025-07-28_13-10-28
91,91,1.0,Simulated Annealing,2025-07-28_13-10-28
92,92,1.0,Simulated Annealing,2025-07-28_13-10-28
93,93,1.0,Simulated Annealing,2025-07-28_13-10-28
94,94,1.0,Simulated Annealing,2025-07-28_13-10-28
95,95,1.0,Simulated Annealing,2025-07-28_13-10-28
96,96,1.0,Simulated Annealing,2025-07-28_13-10-28
97,97,1.0,Simulated Annealing,2025-07-28_13-10-28
98,98,1.0,Simulated Annealing,2025-07-28_13-10-28
99,99,1.0,Simulated Annealing,2025-07-28_13-10-28
100,100,1.0,Simulated Annealing,2025-07-28_13-10-28
