Solution_ID,Iteration,Reward,Method,Timestamp
1,1,669.0333930357964,Greedy,2025-07-28_12-27-26
2,2,663.1880337643952,Greedy,2025-07-28_12-27-26
3,3,661.7256631379922,Greedy,2025-07-28_12-27-26
4,4,662.8396684066375,Greedy,2025-07-28_12-27-26
5,5,661.4929923727398,Greedy,2025-07-28_12-27-26
6,6,667.5898932337859,Greedy,2025-07-28_12-27-26
7,7,661.1775458912069,Greedy,2025-07-28_12-27-26
8,8,656.2951206730646,Greedy,2025-07-28_12-27-26
9,9,658.5004761525663,Greedy,2025-07-28_12-27-26
10,10,657.614487816847,Greedy,2025-07-28_12-27-26
11,11,662.6938161925933,Greedy,2025-07-28_12-27-26
12,12,648.7687482897225,Greedy,2025-07-28_12-27-26
13,13,660.3096995942885,Greedy,2025-07-28_12-27-26
14,14,664.1078364516786,Greedy,2025-07-28_12-27-26
15,15,668.5367549858526,Greedy,2025-07-28_12-27-26
16,16,668.3474543787345,Greedy,2025-07-28_12-27-26
17,17,653.9972767416615,Greedy,2025-07-28_12-27-26
18,18,647.5547754059445,Greedy,2025-07-28_12-27-26
19,19,659.1385324272657,Greedy,2025-07-28_12-27-26
20,20,651.0051905641576,Greedy,2025-07-28_12-27-26
21,21,647.4667315664061,Greedy,2025-07-28_12-27-26
22,22,648.63701996746,Greedy,2025-07-28_12-27-26
23,23,654.2025631274998,Greedy,2025-07-28_12-27-26
24,24,657.0807463161225,Greedy,2025-07-28_12-27-26
25,25,651.4322024780108,Greedy,2025-07-28_12-27-26
26,26,659.1170225694693,Greedy,2025-07-28_12-27-26
27,27,665.5640870509649,Greedy,2025-07-28_12-27-26
28,28,658.5980012531894,Greedy,2025-07-28_12-27-26
29,29,650.4171232705485,Greedy,2025-07-28_12-27-26
30,30,659.6883817181509,Greedy,2025-07-28_12-27-26
31,31,668.2015297341787,Greedy,2025-07-28_12-27-26
32,32,649.1000693994669,Greedy,2025-07-28_12-27-26
33,33,666.5521601685273,Greedy,2025-07-28_12-27-26
34,34,653.5729678896527,Greedy,2025-07-28_12-27-26
