Solution_ID,Iteration,Reward,Method,Timestamp
1,1,1.0,Greedy,2025-07-28_13-10-47
2,2,1.0,Greedy,2025-07-28_13-10-47
3,3,1.0,Greedy,2025-07-28_13-10-47
4,4,1.0,Greedy,2025-07-28_13-10-47
5,5,1.0,Greedy,2025-07-28_13-10-47
6,6,1.0,Greedy,2025-07-28_13-10-47
7,7,1.0,Greedy,2025-07-28_13-10-47
8,8,1.0,Greedy,2025-07-28_13-10-47
9,9,1.0,Greedy,2025-07-28_13-10-47
10,10,1.0,Greedy,2025-07-28_13-10-47
11,11,1.0,Greedy,2025-07-28_13-10-47
12,12,1.0,Greedy,2025-07-28_13-10-47
13,13,1.0,Greedy,2025-07-28_13-10-47
14,14,1.0,Greedy,2025-07-28_13-10-47
15,15,1.0,Greedy,2025-07-28_13-10-47
16,16,1.0,Greedy,2025-07-28_13-10-47
17,17,1.0,Greedy,2025-07-28_13-10-47
18,18,1.0,Greedy,2025-07-28_13-10-47
19,19,1.0,Greedy,2025-07-28_13-10-47
20,20,1.0,Greedy,2025-07-28_13-10-47
21,21,1.0,Greedy,2025-07-28_13-10-47
22,22,1.0,Greedy,2025-07-28_13-10-47
23,23,1.0,Greedy,2025-07-28_13-10-47
24,24,1.0,Greedy,2025-07-28_13-10-47
25,25,1.0,Greedy,2025-07-28_13-10-47
26,26,1.0,Greedy,2025-07-28_13-10-47
27,27,1.0,Greedy,2025-07-28_13-10-47
28,28,1.0,Greedy,2025-07-28_13-10-47
29,29,1.0,Greedy,2025-07-28_13-10-47
30,30,1.0,Greedy,2025-07-28_13-10-47
31,31,1.0,Greedy,2025-07-28_13-10-47
32,32,1.0,Greedy,2025-07-28_13-10-47
33,33,1.0,Greedy,2025-07-28_13-10-47
34,34,1.0,Greedy,2025-07-28_13-10-47
35,35,1.0,Greedy,2025-07-28_13-10-47
36,36,1.0,Greedy,2025-07-28_13-10-47
37,37,1.0,Greedy,2025-07-28_13-10-47
38,38,1.0,Greedy,2025-07-28_13-10-47
39,39,1.0,Greedy,2025-07-28_13-10-47
40,40,1.0,Greedy,2025-07-28_13-10-47
41,41,1.0,Greedy,2025-07-28_13-10-47
42,42,1.0,Greedy,2025-07-28_13-10-47
43,43,1.0,Greedy,2025-07-28_13-10-47
44,44,1.0,Greedy,2025-07-28_13-10-47
45,45,1.0,Greedy,2025-07-28_13-10-47
46,46,1.0,Greedy,2025-07-28_13-10-47
47,47,1.0,Greedy,2025-07-28_13-10-47
48,48,1.0,Greedy,2025-07-28_13-10-47
49,49,1.0,Greedy,2025-07-28_13-10-47
50,50,1.0,Greedy,2025-07-28_13-10-47
51,51,1.0,Greedy,2025-07-28_13-10-47
52,52,1.0,Greedy,2025-07-28_13-10-47
53,53,1.0,Greedy,2025-07-28_13-10-47
54,54,1.0,Greedy,2025-07-28_13-10-47
55,55,1.0,Greedy,2025-07-28_13-10-47
56,56,1.0,Greedy,2025-07-28_13-10-47
57,57,1.0,Greedy,2025-07-28_13-10-47
58,58,1.0,Greedy,2025-07-28_13-10-47
59,59,1.0,Greedy,2025-07-28_13-10-47
60,60,1.0,Greedy,2025-07-28_13-10-47
61,61,1.0,Greedy,2025-07-28_13-10-47
62,62,1.0,Greedy,2025-07-28_13-10-47
63,63,1.0,Greedy,2025-07-28_13-10-47
64,64,1.0,Greedy,2025-07-28_13-10-47
65,65,1.0,Greedy,2025-07-28_13-10-47
66,66,1.0,Greedy,2025-07-28_13-10-47
67,67,1.0,Greedy,2025-07-28_13-10-47
68,68,1.0,Greedy,2025-07-28_13-10-47
69,69,1.0,Greedy,2025-07-28_13-10-47
70,70,1.0,Greedy,2025-07-28_13-10-47
71,71,1.0,Greedy,2025-07-28_13-10-47
72,72,1.0,Greedy,2025-07-28_13-10-47
73,73,1.0,Greedy,2025-07-28_13-10-47
74,74,1.0,Greedy,2025-07-28_13-10-47
75,75,1.0,Greedy,2025-07-28_13-10-47
76,76,1.0,Greedy,2025-07-28_13-10-47
77,77,1.0,Greedy,2025-07-28_13-10-47
78,78,1.0,Greedy,2025-07-28_13-10-47
79,79,1.0,Greedy,2025-07-28_13-10-47
80,80,1.0,Greedy,2025-07-28_13-10-47
81,81,1.0,Greedy,2025-07-28_13-10-47
82,82,1.0,Greedy,2025-07-28_13-10-47
83,83,1.0,Greedy,2025-07-28_13-10-47
84,84,1.0,Greedy,2025-07-28_13-10-47
85,85,1.0,Greedy,2025-07-28_13-10-47
86,86,1.0,Greedy,2025-07-28_13-10-47
87,87,1.0,Greedy,2025-07-28_13-10-47
88,88,1.0,Greedy,2025-07-28_13-10-47
89,89,1.0,Greedy,2025-07-28_13-10-47
90,90,1.0,Greedy,2025-07-28_13-10-47
91,91,1.0,Greedy,2025-07-28_13-10-47
92,92,1.0,Greedy,2025-07-28_13-10-47
93,93,1.0,Greedy,2025-07-28_13-10-47
94,94,1.0,Greedy,2025-07-28_13-10-47
95,95,1.0,Greedy,2025-07-28_13-10-47
96,96,1.0,Greedy,2025-07-28_13-10-47
97,97,1.0,Greedy,2025-07-28_13-10-47
98,98,1.0,Greedy,2025-07-28_13-10-47
99,99,1.0,Greedy,2025-07-28_13-10-47
100,100,1.0,Greedy,2025-07-28_13-10-47
