Solution_ID,Iteration,Reward,Method,Timestamp
1,1,0.0,Simulated Annealing,2025-07-28_12-26-24
2,2,0.0,Simulated Annealing,2025-07-28_12-26-24
3,3,0.0,Simulated Annealing,2025-07-28_12-26-24
4,4,0.0,Simulated Annealing,2025-07-28_12-26-24
5,5,0.0,Simulated Annealing,2025-07-28_12-26-24
6,6,0.0,Simulated Annealing,2025-07-28_12-26-24
7,7,0.0,Simulated Annealing,2025-07-28_12-26-24
8,8,0.0,Simulated Annealing,2025-07-28_12-26-24
9,9,0.0,Simulated Annealing,2025-07-28_12-26-24
10,10,0.0,Simulated Annealing,2025-07-28_12-26-24
11,11,0.0,Simulated Annealing,2025-07-28_12-26-24
12,12,0.0,Simulated Annealing,2025-07-28_12-26-24
13,13,0.0,Simulated Annealing,2025-07-28_12-26-24
14,14,0.0,Simulated Annealing,2025-07-28_12-26-24
15,15,0.0,Simulated Annealing,2025-07-28_12-26-24
16,16,0.0,Simulated Annealing,2025-07-28_12-26-24
17,17,0.0,Simulated Annealing,2025-07-28_12-26-24
18,18,0.0,Simulated Annealing,2025-07-28_12-26-24
19,19,0.0,Simulated Annealing,2025-07-28_12-26-24
20,20,0.0,Simulated Annealing,2025-07-28_12-26-24
21,21,0.0,Simulated Annealing,2025-07-28_12-26-24
22,22,0.0,Simulated Annealing,2025-07-28_12-26-24
23,23,0.0,Simulated Annealing,2025-07-28_12-26-24
24,24,0.0,Simulated Annealing,2025-07-28_12-26-24
25,25,0.0,Simulated Annealing,2025-07-28_12-26-24
26,26,0.0,Simulated Annealing,2025-07-28_12-26-24
27,27,0.0,Simulated Annealing,2025-07-28_12-26-24
28,28,0.0,Simulated Annealing,2025-07-28_12-26-24
29,29,0.0,Simulated Annealing,2025-07-28_12-26-24
30,30,0.0,Simulated Annealing,2025-07-28_12-26-24
31,31,0.0,Simulated Annealing,2025-07-28_12-26-24
32,32,0.0,Simulated Annealing,2025-07-28_12-26-24
33,33,0.0,Simulated Annealing,2025-07-28_12-26-24
34,34,0.0,Simulated Annealing,2025-07-28_12-26-24
35,35,0.0,Simulated Annealing,2025-07-28_12-26-24
36,36,0.0,Simulated Annealing,2025-07-28_12-26-24
37,37,0.0,Simulated Annealing,2025-07-28_12-26-24
38,38,0.0,Simulated Annealing,2025-07-28_12-26-24
39,39,0.0,Simulated Annealing,2025-07-28_12-26-24
40,40,0.0,Simulated Annealing,2025-07-28_12-26-24
41,41,0.0,Simulated Annealing,2025-07-28_12-26-24
42,42,0.0,Simulated Annealing,2025-07-28_12-26-24
43,43,0.0,Simulated Annealing,2025-07-28_12-26-24
44,44,0.0,Simulated Annealing,2025-07-28_12-26-24
45,45,0.0,Simulated Annealing,2025-07-28_12-26-24
46,46,0.0,Simulated Annealing,2025-07-28_12-26-24
47,47,0.0,Simulated Annealing,2025-07-28_12-26-24
48,48,0.0,Simulated Annealing,2025-07-28_12-26-24
49,49,0.0,Simulated Annealing,2025-07-28_12-26-24
50,50,0.0,Simulated Annealing,2025-07-28_12-26-24
51,51,0.0,Simulated Annealing,2025-07-28_12-26-24
52,52,0.0,Simulated Annealing,2025-07-28_12-26-24
53,53,0.0,Simulated Annealing,2025-07-28_12-26-24
54,54,0.0,Simulated Annealing,2025-07-28_12-26-24
55,55,0.0,Simulated Annealing,2025-07-28_12-26-24
56,56,0.0,Simulated Annealing,2025-07-28_12-26-24
57,57,0.0,Simulated Annealing,2025-07-28_12-26-24
58,58,0.0,Simulated Annealing,2025-07-28_12-26-24
