Solution_ID,Iteration,Reward,Method,Timestamp
1,1,1.0,Greedy,2025-07-28_13-04-06
2,2,1.0,Greedy,2025-07-28_13-04-06
3,3,1.0,Greedy,2025-07-28_13-04-06
4,4,1.0,Greedy,2025-07-28_13-04-06
5,5,1.0,Greedy,2025-07-28_13-04-06
6,6,1.0,Greedy,2025-07-28_13-04-06
7,7,1.0,Greedy,2025-07-28_13-04-06
8,8,1.0,Greedy,2025-07-28_13-04-06
9,9,1.0,Greedy,2025-07-28_13-04-06
10,10,1.0,Greedy,2025-07-28_13-04-06
11,11,1.0,Greedy,2025-07-28_13-04-06
12,12,1.0,Greedy,2025-07-28_13-04-06
13,13,1.0,Greedy,2025-07-28_13-04-06
14,14,1.0,Greedy,2025-07-28_13-04-06
15,15,1.0,Greedy,2025-07-28_13-04-06
16,16,1.0,Greedy,2025-07-28_13-04-06
17,17,1.0,Greedy,2025-07-28_13-04-06
18,18,1.0,Greedy,2025-07-28_13-04-06
19,19,1.0,Greedy,2025-07-28_13-04-06
20,20,1.0,Greedy,2025-07-28_13-04-06
21,21,1.0,Greedy,2025-07-28_13-04-06
22,22,1.0,Greedy,2025-07-28_13-04-06
23,23,1.0,Greedy,2025-07-28_13-04-06
24,24,1.0,Greedy,2025-07-28_13-04-06
25,25,1.0,Greedy,2025-07-28_13-04-06
26,26,1.0,Greedy,2025-07-28_13-04-06
27,27,1.0,Greedy,2025-07-28_13-04-06
28,28,1.0,Greedy,2025-07-28_13-04-06
29,29,1.0,Greedy,2025-07-28_13-04-06
30,30,1.0,Greedy,2025-07-28_13-04-06
31,31,1.0,Greedy,2025-07-28_13-04-06
32,32,1.0,Greedy,2025-07-28_13-04-06
33,33,1.0,Greedy,2025-07-28_13-04-06
34,34,1.0,Greedy,2025-07-28_13-04-06
35,35,1.0,Greedy,2025-07-28_13-04-06
36,36,1.0,Greedy,2025-07-28_13-04-06
37,37,1.0,Greedy,2025-07-28_13-04-06
38,38,1.0,Greedy,2025-07-28_13-04-06
39,39,1.0,Greedy,2025-07-28_13-04-06
40,40,1.0,Greedy,2025-07-28_13-04-06
41,41,1.0,Greedy,2025-07-28_13-04-06
42,42,1.0,Greedy,2025-07-28_13-04-06
43,43,1.0,Greedy,2025-07-28_13-04-06
44,44,1.0,Greedy,2025-07-28_13-04-06
45,45,1.0,Greedy,2025-07-28_13-04-06
46,46,1.0,Greedy,2025-07-28_13-04-06
47,47,1.0,Greedy,2025-07-28_13-04-06
48,48,1.0,Greedy,2025-07-28_13-04-06
49,49,1.0,Greedy,2025-07-28_13-04-06
50,50,1.0,Greedy,2025-07-28_13-04-06
51,51,1.0,Greedy,2025-07-28_13-04-06
52,52,1.0,Greedy,2025-07-28_13-04-06
53,53,1.0,Greedy,2025-07-28_13-04-06
54,54,1.0,Greedy,2025-07-28_13-04-06
55,55,1.0,Greedy,2025-07-28_13-04-06
56,56,1.0,Greedy,2025-07-28_13-04-06
57,57,1.0,Greedy,2025-07-28_13-04-06
58,58,1.0,Greedy,2025-07-28_13-04-06
59,59,1.0,Greedy,2025-07-28_13-04-06
60,60,1.0,Greedy,2025-07-28_13-04-06
61,61,1.0,Greedy,2025-07-28_13-04-06
62,62,1.0,Greedy,2025-07-28_13-04-06
63,63,1.0,Greedy,2025-07-28_13-04-06
64,64,1.0,Greedy,2025-07-28_13-04-06
65,65,1.0,Greedy,2025-07-28_13-04-06
66,66,1.0,Greedy,2025-07-28_13-04-06
67,67,1.0,Greedy,2025-07-28_13-04-06
68,68,1.0,Greedy,2025-07-28_13-04-06
69,69,1.0,Greedy,2025-07-28_13-04-06
70,70,1.0,Greedy,2025-07-28_13-04-06
71,71,1.0,Greedy,2025-07-28_13-04-06
72,72,1.0,Greedy,2025-07-28_13-04-06
73,73,1.0,Greedy,2025-07-28_13-04-06
74,74,1.0,Greedy,2025-07-28_13-04-06
75,75,1.0,Greedy,2025-07-28_13-04-06
76,76,1.0,Greedy,2025-07-28_13-04-06
77,77,1.0,Greedy,2025-07-28_13-04-06
78,78,1.0,Greedy,2025-07-28_13-04-06
79,79,1.0,Greedy,2025-07-28_13-04-06
80,80,1.0,Greedy,2025-07-28_13-04-06
81,81,1.0,Greedy,2025-07-28_13-04-06
82,82,1.0,Greedy,2025-07-28_13-04-06
83,83,1.0,Greedy,2025-07-28_13-04-06
84,84,1.0,Greedy,2025-07-28_13-04-06
85,85,1.0,Greedy,2025-07-28_13-04-06
86,86,1.0,Greedy,2025-07-28_13-04-06
87,87,1.0,Greedy,2025-07-28_13-04-06
88,88,1.0,Greedy,2025-07-28_13-04-06
89,89,1.0,Greedy,2025-07-28_13-04-06
90,90,1.0,Greedy,2025-07-28_13-04-06
91,91,1.0,Greedy,2025-07-28_13-04-06
92,92,1.0,Greedy,2025-07-28_13-04-06
93,93,1.0,Greedy,2025-07-28_13-04-06
94,94,1.0,Greedy,2025-07-28_13-04-06
95,95,1.0,Greedy,2025-07-28_13-04-06
96,96,1.0,Greedy,2025-07-28_13-04-06
97,97,1.0,Greedy,2025-07-28_13-04-06
98,98,1.0,Greedy,2025-07-28_13-04-06
99,99,1.0,Greedy,2025-07-28_13-04-06
100,100,1.0,Greedy,2025-07-28_13-04-06
