Solution_ID,Iteration,Reward,Method,Timestamp
1,1,758.1230573084978,Simulated Annealing,2025-07-28_13-25-39
2,2,740.1715738879049,Simulated Annealing,2025-07-28_13-25-39
3,3,749.0089241319608,Simulated Annealing,2025-07-28_13-25-39
4,4,760.0306134033306,Simulated Annealing,2025-07-28_13-25-39
5,5,761.3897374531351,Simulated Annealing,2025-07-28_13-25-39
6,6,753.0361484439925,Simulated Annealing,2025-07-28_13-25-39
7,7,748.6380454066841,Simulated Annealing,2025-07-28_13-25-39
8,8,749.4022087584456,Simulated Annealing,2025-07-28_13-25-39
9,9,745.1243670128183,Simulated Annealing,2025-07-28_13-25-39
10,10,750.8720140040929,Simulated Annealing,2025-07-28_13-25-39
11,11,748.9750118704003,Simulated Annealing,2025-07-28_13-25-39
12,12,756.6086417835182,Simulated Annealing,2025-07-28_13-25-39
13,13,756.922713509817,Simulated Annealing,2025-07-28_13-25-39
14,14,757.9505689774954,Simulated Annealing,2025-07-28_13-25-39
15,15,750.4550676593432,Simulated Annealing,2025-07-28_13-25-39
16,16,753.3919996249681,Simulated Annealing,2025-07-28_13-25-39
17,17,741.4368600845264,Simulated Annealing,2025-07-28_13-25-39
18,18,742.2436646437249,Simulated Annealing,2025-07-28_13-25-39
19,19,761.2345673715489,Simulated Annealing,2025-07-28_13-25-39
20,20,755.348836994662,Simulated Annealing,2025-07-28_13-25-39
21,21,751.0696732586989,Simulated Annealing,2025-07-28_13-25-39
22,22,759.4902110668017,Simulated Annealing,2025-07-28_13-25-39
23,23,744.2720934848588,Simulated Annealing,2025-07-28_13-25-39
24,24,749.7140320390621,Simulated Annealing,2025-07-28_13-25-39
25,25,758.0475247272915,Simulated Annealing,2025-07-28_13-25-39
26,26,740.1043851926316,Simulated Annealing,2025-07-28_13-25-39
27,27,749.4883929395149,Simulated Annealing,2025-07-28_13-25-39
28,28,752.9026006098399,Simulated Annealing,2025-07-28_13-25-39
29,29,758.206941555552,Simulated Annealing,2025-07-28_13-25-39
30,30,741.0318996529514,Simulated Annealing,2025-07-28_13-25-39
31,31,752.6362887833026,Simulated Annealing,2025-07-28_13-25-39
32,32,743.4729308666525,Simulated Annealing,2025-07-28_13-25-39
33,33,744.6155435059712,Simulated Annealing,2025-07-28_13-25-39
34,34,754.3739889641917,Simulated Annealing,2025-07-28_13-25-39
35,35,757.8951280225775,Simulated Annealing,2025-07-28_13-25-39
36,36,744.6148360656273,Simulated Annealing,2025-07-28_13-25-39
37,37,756.2567856426153,Simulated Annealing,2025-07-28_13-25-39
38,38,741.101148586723,Simulated Annealing,2025-07-28_13-25-39
39,39,741.6697917923881,Simulated Annealing,2025-07-28_13-25-39
40,40,746.810937446324,Simulated Annealing,2025-07-28_13-25-39
41,41,759.6295118198329,Simulated Annealing,2025-07-28_13-25-39
42,42,739.705036263843,Simulated Annealing,2025-07-28_13-25-39
43,43,747.6183618729312,Simulated Annealing,2025-07-28_13-25-39
44,44,752.6439522254616,Simulated Annealing,2025-07-28_13-25-39
45,45,749.3470608481167,Simulated Annealing,2025-07-28_13-25-39
46,46,742.128925031286,Simulated Annealing,2025-07-28_13-25-39
47,47,759.2913384232039,Simulated Annealing,2025-07-28_13-25-39
48,48,745.8110404155765,Simulated Annealing,2025-07-28_13-25-39
49,49,761.2513710090979,Simulated Annealing,2025-07-28_13-25-39
50,50,753.8209307978321,Simulated Annealing,2025-07-28_13-25-39
51,51,739.6282071616642,Simulated Annealing,2025-07-28_13-25-39
52,52,761.5645726342065,Simulated Annealing,2025-07-28_13-25-39
53,53,757.1954231619603,Simulated Annealing,2025-07-28_13-25-39
