Solution_ID,Iteration,Reward,Method,Timestamp
1,1,761.1911976636843,Simulated Annealing,2025-07-28_13-33-16
2,2,742.2886932642239,Simulated Annealing,2025-07-28_13-33-16
3,3,739.6344359720894,Simulated Annealing,2025-07-28_13-33-16
4,4,743.4771717626188,Simulated Annealing,2025-07-28_13-33-16
5,5,757.7611941148791,Simulated Annealing,2025-07-28_13-33-16
6,6,746.4917757804465,Simulated Annealing,2025-07-28_13-33-16
7,7,761.8243451190282,Simulated Annealing,2025-07-28_13-33-16
8,8,744.3983706702038,Simulated Annealing,2025-07-28_13-33-16
9,9,761.1785458885195,Simulated Annealing,2025-07-28_13-33-16
10,10,753.6446819408109,Simulated Annealing,2025-07-28_13-33-16
11,11,750.9965994138897,Simulated Annealing,2025-07-28_13-33-16
12,12,741.9600499117311,Simulated Annealing,2025-07-28_13-33-16
13,13,763.1441436657848,Simulated Annealing,2025-07-28_13-33-16
14,14,748.486802435696,Simulated Annealing,2025-07-28_13-33-16
15,15,758.4601319825097,Simulated Annealing,2025-07-28_13-33-16
16,16,742.4720539749508,Simulated Annealing,2025-07-28_13-33-16
17,17,739.6430003244998,Simulated Annealing,2025-07-28_13-33-16
18,18,762.4760745361374,Simulated Annealing,2025-07-28_13-33-16
19,19,745.7463920601581,Simulated Annealing,2025-07-28_13-33-16
20,20,746.1607751084498,Simulated Annealing,2025-07-28_13-33-16
21,21,749.5843005284606,Simulated Annealing,2025-07-28_13-33-16
22,22,756.236736004041,Simulated Annealing,2025-07-28_13-33-16
23,23,761.8840045531089,Simulated Annealing,2025-07-28_13-33-16
24,24,747.8467362422116,Simulated Annealing,2025-07-28_13-33-16
25,25,746.1910280897832,Simulated Annealing,2025-07-28_13-33-16
26,26,748.4481749982855,Simulated Annealing,2025-07-28_13-33-16
27,27,745.8374779741732,Simulated Annealing,2025-07-28_13-33-16
28,28,762.9861593090042,Simulated Annealing,2025-07-28_13-33-16
29,29,745.0557749881463,Simulated Annealing,2025-07-28_13-33-16
30,30,752.5493133350603,Simulated Annealing,2025-07-28_13-33-16
31,31,758.3968498391389,Simulated Annealing,2025-07-28_13-33-16
32,32,739.7448668783459,Simulated Annealing,2025-07-28_13-33-16
33,33,751.4743279964592,Simulated Annealing,2025-07-28_13-33-16
34,34,741.477013553592,Simulated Annealing,2025-07-28_13-33-16
35,35,750.6579788081424,Simulated Annealing,2025-07-28_13-33-16
36,36,760.7075156547436,Simulated Annealing,2025-07-28_13-33-16
37,37,754.0473700836952,Simulated Annealing,2025-07-28_13-33-16
38,38,748.8829450243652,Simulated Annealing,2025-07-28_13-33-16
39,39,749.2131561178694,Simulated Annealing,2025-07-28_13-33-16
40,40,748.472059287643,Simulated Annealing,2025-07-28_13-33-16
41,41,750.5965306180802,Simulated Annealing,2025-07-28_13-33-16
42,42,752.7413402169841,Simulated Annealing,2025-07-28_13-33-16
43,43,742.3978844849593,Simulated Annealing,2025-07-28_13-33-16
44,44,756.6954552133382,Simulated Annealing,2025-07-28_13-33-16
45,45,740.2811410179783,Simulated Annealing,2025-07-28_13-33-16
46,46,746.6240549245595,Simulated Annealing,2025-07-28_13-33-16
47,47,744.2513834428629,Simulated Annealing,2025-07-28_13-33-16
48,48,759.2446711017175,Simulated Annealing,2025-07-28_13-33-16
49,49,754.1810971251302,Simulated Annealing,2025-07-28_13-33-16
50,50,753.8568061075014,Simulated Annealing,2025-07-28_13-33-16
51,51,739.6177840668744,Simulated Annealing,2025-07-28_13-33-16
52,52,754.0514671193428,Simulated Annealing,2025-07-28_13-33-16
53,53,756.9118582387456,Simulated Annealing,2025-07-28_13-33-16
54,54,760.31227449564,Simulated Annealing,2025-07-28_13-33-16
55,55,740.4549190063055,Simulated Annealing,2025-07-28_13-33-16
56,56,742.2415316111541,Simulated Annealing,2025-07-28_13-33-16
57,57,757.6169585855107,Simulated Annealing,2025-07-28_13-33-16
58,58,742.6277780766167,Simulated Annealing,2025-07-28_13-33-16
59,59,739.4247546764251,Simulated Annealing,2025-07-28_13-33-16
60,60,743.7025491543126,Simulated Annealing,2025-07-28_13-33-16
61,61,743.3960835259411,Simulated Annealing,2025-07-28_13-33-16
62,62,742.0959798970376,Simulated Annealing,2025-07-28_13-33-16
63,63,744.5155269483697,Simulated Annealing,2025-07-28_13-33-16
64,64,742.225450431676,Simulated Annealing,2025-07-28_13-33-16
65,65,762.3180756575948,Simulated Annealing,2025-07-28_13-33-16
66,66,761.9349403533115,Simulated Annealing,2025-07-28_13-33-16
67,67,740.3165675877001,Simulated Annealing,2025-07-28_13-33-16
68,68,755.3425272662358,Simulated Annealing,2025-07-28_13-33-16
69,69,753.2628206835361,Simulated Annealing,2025-07-28_13-33-16
70,70,756.0400363255311,Simulated Annealing,2025-07-28_13-33-16
71,71,745.9114564917045,Simulated Annealing,2025-07-28_13-33-16
72,72,745.0361468114714,Simulated Annealing,2025-07-28_13-33-16
73,73,757.7435388176949,Simulated Annealing,2025-07-28_13-33-16
74,74,741.6004484727974,Simulated Annealing,2025-07-28_13-33-16
75,75,743.7691696040625,Simulated Annealing,2025-07-28_13-33-16
76,76,739.6415923935683,Simulated Annealing,2025-07-28_13-33-16
77,77,747.622594854469,Simulated Annealing,2025-07-28_13-33-16
78,78,750.7606802742946,Simulated Annealing,2025-07-28_13-33-16
79,79,744.1491951669058,Simulated Annealing,2025-07-28_13-33-16
80,80,755.26084649739,Simulated Annealing,2025-07-28_13-33-16
81,81,748.4907398986538,Simulated Annealing,2025-07-28_13-33-16
82,82,756.8497269503076,Simulated Annealing,2025-07-28_13-33-16
83,83,761.116135494474,Simulated Annealing,2025-07-28_13-33-16
84,84,748.3537962685488,Simulated Annealing,2025-07-28_13-33-16
85,85,750.7653856527506,Simulated Annealing,2025-07-28_13-33-16
86,86,754.1664700084536,Simulated Annealing,2025-07-28_13-33-16
87,87,751.8450400249278,Simulated Annealing,2025-07-28_13-33-16
88,88,760.6323659938748,Simulated Annealing,2025-07-28_13-33-16
89,89,754.6702499574288,Simulated Annealing,2025-07-28_13-33-16
90,90,745.96771761256,Simulated Annealing,2025-07-28_13-33-16
91,91,755.1305162733013,Simulated Annealing,2025-07-28_13-33-16
92,92,750.7318348195597,Simulated Annealing,2025-07-28_13-33-16
93,93,750.9232392213612,Simulated Annealing,2025-07-28_13-33-16
94,94,757.4495755345041,Simulated Annealing,2025-07-28_13-33-16
95,95,742.2868022872987,Simulated Annealing,2025-07-28_13-33-16
96,96,763.0168432188033,Simulated Annealing,2025-07-28_13-33-16
97,97,744.153870490393,Simulated Annealing,2025-07-28_13-33-16
98,98,745.0864141774572,Simulated Annealing,2025-07-28_13-33-16
99,99,750.8406627267071,Simulated Annealing,2025-07-28_13-33-16
100,100,751.2871040353065,Simulated Annealing,2025-07-28_13-33-16
