Solution_ID,Iteration,Reward,Method,Timestamp
1,1,1.0,GFlowNets,2025-07-28_13-19-25
2,2,1.0,GFlowNets,2025-07-28_13-19-25
3,3,1.0,GFlowNets,2025-07-28_13-19-25
4,4,1.0,GFlowNets,2025-07-28_13-19-25
5,5,1.0,GFlowNets,2025-07-28_13-19-25
6,6,1.0,GFlowNets,2025-07-28_13-19-25
7,7,1.0,GFlowNets,2025-07-28_13-19-25
8,8,1.0,GFlowNets,2025-07-28_13-19-25
9,9,1.0,GFlowNets,2025-07-28_13-19-25
10,10,1.0,GFlowNets,2025-07-28_13-19-25
11,11,1.0,GFlowNets,2025-07-28_13-19-25
12,12,1.0,GFlowNets,2025-07-28_13-19-25
13,13,1.0,GFlowNets,2025-07-28_13-19-25
14,14,1.0,GFlowNets,2025-07-28_13-19-25
15,15,1.0,GFlowNets,2025-07-28_13-19-25
16,16,1.0,GFlowNets,2025-07-28_13-19-25
17,17,1.0,GFlowNets,2025-07-28_13-19-25
18,18,1.0,GFlowNets,2025-07-28_13-19-25
19,19,1.0,GFlowNets,2025-07-28_13-19-25
20,20,1.0,GFlowNets,2025-07-28_13-19-25
21,21,1.0,GFlowNets,2025-07-28_13-19-25
22,22,1.0,GFlowNets,2025-07-28_13-19-25
23,23,1.0,GFlowNets,2025-07-28_13-19-25
24,24,1.0,GFlowNets,2025-07-28_13-19-25
25,25,1.0,GFlowNets,2025-07-28_13-19-25
26,26,1.0,GFlowNets,2025-07-28_13-19-25
27,27,1.0,GFlowNets,2025-07-28_13-19-25
28,28,1.0,GFlowNets,2025-07-28_13-19-25
29,29,1.0,GFlowNets,2025-07-28_13-19-25
30,30,1.0,GFlowNets,2025-07-28_13-19-25
31,31,1.0,GFlowNets,2025-07-28_13-19-25
32,32,1.0,GFlowNets,2025-07-28_13-19-25
33,33,1.0,GFlowNets,2025-07-28_13-19-25
34,34,1.0,GFlowNets,2025-07-28_13-19-25
35,35,1.0,GFlowNets,2025-07-28_13-19-25
36,36,1.0,GFlowNets,2025-07-28_13-19-25
37,37,1.0,GFlowNets,2025-07-28_13-19-25
38,38,1.0,GFlowNets,2025-07-28_13-19-25
39,39,1.0,GFlowNets,2025-07-28_13-19-25
40,40,1.0,GFlowNets,2025-07-28_13-19-25
41,41,1.0,GFlowNets,2025-07-28_13-19-25
42,42,1.0,GFlowNets,2025-07-28_13-19-25
43,43,1.0,GFlowNets,2025-07-28_13-19-25
44,44,1.0,GFlowNets,2025-07-28_13-19-25
45,45,1.0,GFlowNets,2025-07-28_13-19-25
46,46,1.0,GFlowNets,2025-07-28_13-19-25
47,47,1.0,GFlowNets,2025-07-28_13-19-25
48,48,1.0,GFlowNets,2025-07-28_13-19-25
49,49,1.0,GFlowNets,2025-07-28_13-19-25
50,50,1.0,GFlowNets,2025-07-28_13-19-25
51,51,1.0,GFlowNets,2025-07-28_13-19-25
52,52,1.0,GFlowNets,2025-07-28_13-19-25
53,53,1.0,GFlowNets,2025-07-28_13-19-25
54,54,1.0,GFlowNets,2025-07-28_13-19-25
55,55,1.0,GFlowNets,2025-07-28_13-19-25
56,56,1.0,GFlowNets,2025-07-28_13-19-25
57,57,1.0,GFlowNets,2025-07-28_13-19-25
58,58,1.0,GFlowNets,2025-07-28_13-19-25
59,59,1.0,GFlowNets,2025-07-28_13-19-25
60,60,1.0,GFlowNets,2025-07-28_13-19-25
61,61,1.0,GFlowNets,2025-07-28_13-19-25
62,62,1.0,GFlowNets,2025-07-28_13-19-25
63,63,1.0,GFlowNets,2025-07-28_13-19-25
64,64,1.0,GFlowNets,2025-07-28_13-19-25
65,65,1.0,GFlowNets,2025-07-28_13-19-25
66,66,1.0,GFlowNets,2025-07-28_13-19-25
67,67,1.0,GFlowNets,2025-07-28_13-19-25
68,68,1.0,GFlowNets,2025-07-28_13-19-25
69,69,1.0,GFlowNets,2025-07-28_13-19-25
70,70,1.0,GFlowNets,2025-07-28_13-19-25
71,71,1.0,GFlowNets,2025-07-28_13-19-25
72,72,1.0,GFlowNets,2025-07-28_13-19-25
73,73,1.0,GFlowNets,2025-07-28_13-19-25
74,74,1.0,GFlowNets,2025-07-28_13-19-25
75,75,1.0,GFlowNets,2025-07-28_13-19-25
76,76,1.0,GFlowNets,2025-07-28_13-19-25
77,77,1.0,GFlowNets,2025-07-28_13-19-25
78,78,1.0,GFlowNets,2025-07-28_13-19-25
79,79,1.0,GFlowNets,2025-07-28_13-19-25
80,80,1.0,GFlowNets,2025-07-28_13-19-25
81,81,1.0,GFlowNets,2025-07-28_13-19-25
82,82,1.0,GFlowNets,2025-07-28_13-19-25
83,83,1.0,GFlowNets,2025-07-28_13-19-25
84,84,1.0,GFlowNets,2025-07-28_13-19-25
85,85,1.0,GFlowNets,2025-07-28_13-19-25
86,86,1.0,GFlowNets,2025-07-28_13-19-25
87,87,1.0,GFlowNets,2025-07-28_13-19-25
88,88,1.0,GFlowNets,2025-07-28_13-19-25
89,89,1.0,GFlowNets,2025-07-28_13-19-25
90,90,1.0,GFlowNets,2025-07-28_13-19-25
91,91,1.0,GFlowNets,2025-07-28_13-19-25
92,92,1.0,GFlowNets,2025-07-28_13-19-25
93,93,1.0,GFlowNets,2025-07-28_13-19-25
94,94,1.0,GFlowNets,2025-07-28_13-19-25
95,95,1.0,GFlowNets,2025-07-28_13-19-25
96,96,1.0,GFlowNets,2025-07-28_13-19-25
97,97,1.0,GFlowNets,2025-07-28_13-19-25
98,98,1.0,GFlowNets,2025-07-28_13-19-25
99,99,1.0,GFlowNets,2025-07-28_13-19-25
100,100,1.0,GFlowNets,2025-07-28_13-19-25
