Solution_ID,Iteration,Reward,Method,Timestamp
1,1,746.6368047467347,Greedy,2025-07-28_13-34-06
2,2,746.8254831092031,Greedy,2025-07-28_13-34-06
3,3,759.3235573507467,Greedy,2025-07-28_13-34-06
4,4,762.2194034482288,Greedy,2025-07-28_13-34-06
5,5,760.0557942148752,Greedy,2025-07-28_13-34-06
6,6,746.4999143742655,Greedy,2025-07-28_13-34-06
7,7,740.6613832517546,Greedy,2025-07-28_13-34-06
8,8,745.1730062473944,Greedy,2025-07-28_13-34-06
9,9,752.5558040253856,Greedy,2025-07-28_13-34-06
10,10,749.3702459251297,Greedy,2025-07-28_13-34-06
11,11,744.2873522362756,Greedy,2025-07-28_13-34-06
12,12,749.0975316939587,Greedy,2025-07-28_13-34-06
13,13,750.7110407840994,Greedy,2025-07-28_13-34-06
14,14,763.3184247389643,Greedy,2025-07-28_13-34-06
15,15,746.212788036937,Greedy,2025-07-28_13-34-06
16,16,763.1356354794414,Greedy,2025-07-28_13-34-06
17,17,754.8301040722245,Greedy,2025-07-28_13-34-06
18,18,749.8775482454988,Greedy,2025-07-28_13-34-06
19,19,752.5187594716605,Greedy,2025-07-28_13-34-06
20,20,760.7470830072774,Greedy,2025-07-28_13-34-06
21,21,758.1007129474499,Greedy,2025-07-28_13-34-06
22,22,751.2368105919073,Greedy,2025-07-28_13-34-06
23,23,755.3689835448122,Greedy,2025-07-28_13-34-06
24,24,751.8427545412934,Greedy,2025-07-28_13-34-06
25,25,757.5899969063813,Greedy,2025-07-28_13-34-06
26,26,749.6994891671548,Greedy,2025-07-28_13-34-06
27,27,743.7685425488104,Greedy,2025-07-28_13-34-06
28,28,746.0705791029114,Greedy,2025-07-28_13-34-06
29,29,742.6656386873016,Greedy,2025-07-28_13-34-06
30,30,746.0926039051252,Greedy,2025-07-28_13-34-06
31,31,760.7559504379259,Greedy,2025-07-28_13-34-06
32,32,761.389284030855,Greedy,2025-07-28_13-34-06
33,33,757.4886398456589,Greedy,2025-07-28_13-34-06
34,34,749.9665465405017,Greedy,2025-07-28_13-34-06
35,35,753.5803558744997,Greedy,2025-07-28_13-34-06
36,36,740.843952807384,Greedy,2025-07-28_13-34-06
37,37,761.9024092239397,Greedy,2025-07-28_13-34-06
38,38,744.3864016013576,Greedy,2025-07-28_13-34-06
39,39,747.0391124472416,Greedy,2025-07-28_13-34-06
40,40,754.4310681881589,Greedy,2025-07-28_13-34-06
41,41,754.5586945303081,Greedy,2025-07-28_13-34-06
42,42,752.0133164835552,Greedy,2025-07-28_13-34-06
43,43,753.4590032307265,Greedy,2025-07-28_13-34-06
44,44,758.8897852498765,Greedy,2025-07-28_13-34-06
45,45,757.9889475275645,Greedy,2025-07-28_13-34-06
46,46,750.411351163212,Greedy,2025-07-28_13-34-06
47,47,756.4162722034376,Greedy,2025-07-28_13-34-06
48,48,748.1349154579891,Greedy,2025-07-28_13-34-06
49,49,745.3817933474841,Greedy,2025-07-28_13-34-06
50,50,757.3813356414873,Greedy,2025-07-28_13-34-06
51,51,740.2438155463935,Greedy,2025-07-28_13-34-06
52,52,762.7727115641256,Greedy,2025-07-28_13-34-06
53,53,751.4100016564786,Greedy,2025-07-28_13-34-06
54,54,739.557053515696,Greedy,2025-07-28_13-34-06
55,55,751.4098495616655,Greedy,2025-07-28_13-34-06
56,56,755.8593151676062,Greedy,2025-07-28_13-34-06
57,57,757.2779465308571,Greedy,2025-07-28_13-34-06
58,58,749.3832123794274,Greedy,2025-07-28_13-34-06
59,59,743.3098419182041,Greedy,2025-07-28_13-34-06
60,60,739.7512297863323,Greedy,2025-07-28_13-34-06
61,61,744.4856924580608,Greedy,2025-07-28_13-34-06
62,62,761.2415664826989,Greedy,2025-07-28_13-34-06
63,63,754.886968610504,Greedy,2025-07-28_13-34-06
64,64,751.9446435162689,Greedy,2025-07-28_13-34-06
65,65,760.721435523338,Greedy,2025-07-28_13-34-06
66,66,755.591051774582,Greedy,2025-07-28_13-34-06
67,67,745.7395718464661,Greedy,2025-07-28_13-34-06
68,68,745.7378400576539,Greedy,2025-07-28_13-34-06
69,69,749.9508263830143,Greedy,2025-07-28_13-34-06
70,70,745.3961665913004,Greedy,2025-07-28_13-34-06
71,71,742.1296899806541,Greedy,2025-07-28_13-34-06
72,72,751.2422175635791,Greedy,2025-07-28_13-34-06
73,73,748.31661730984,Greedy,2025-07-28_13-34-06
74,74,760.3021169111462,Greedy,2025-07-28_13-34-06
75,75,749.5755543900394,Greedy,2025-07-28_13-34-06
76,76,762.2551872096302,Greedy,2025-07-28_13-34-06
77,77,741.911178033466,Greedy,2025-07-28_13-34-06
78,78,755.5493199871117,Greedy,2025-07-28_13-34-06
79,79,752.2938501620588,Greedy,2025-07-28_13-34-06
80,80,749.1115324189234,Greedy,2025-07-28_13-34-06
